Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
printed-silicone-nonstick-pads-silicone-trivet-square,,,,,,,,,Art 3 *CRYSTAL*,,,,,,,,CCANVAS-03,170.000750371375,,deny,manual,25.00,30.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-canvas-featurednon-stick-padsoil-slick-products-silicone-dab-pad-silicone-mood-mat-dab-pad-slick-pad-xl-silicone-mat-printed-silicone-mat-nonstick-silicone-pad-19.jpg?v=1615495284,6,"Oil Slick® Canvas-Featured,Non-Stick Pads,Oil Slick Products-silicone Dab pad mood mat silicone mat slick mat slick pad dab tray mothership pad",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-canvas-featurednon-stick-padsoil-slick-products-silicone-dab-pad-silicone-mood-mat-dab-pad-slick-pad-xl-silicone-mat-printed-silicone-mat-nonstick-silicone-pad-11.jpg?v=1615495284,oz,,4.50,
printed-silicone-nonstick-pads-silicone-trivet-square,,,,,,,,,Art 1 *CRYSTAL*,,,,,,,,CCANVAS-01,170.000750371375,,deny,manual,25.00,30.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-canvas-featurednon-stick-padsoil-slick-products-silicone-dab-pad-silicone-mood-mat-dab-pad-slick-pad-xl-silicone-mat-printed-silicone-mat-nonstick-silicone-pad-21.jpg?v=1615495284,7,"Oil Slick® Canvas-Featured,Non-Stick Pads,Oil Slick Products-silicone Dab pad mood mat silicone mat slick mat slick pad dab tray mothership pad",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-canvas-featurednon-stick-padsoil-slick-products-silicone-dab-pad-silicone-mood-mat-dab-pad-slick-pad-xl-silicone-mat-printed-silicone-mat-nonstick-silicone-pad-8.jpg?v=1615495284,oz,,4.50,
printed-silicone-nonstick-pads-silicone-trivet-square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-canvas-featurednon-stick-padsoil-slick-products-silicone-dab-pad-silicone-mood-mat-dab-pad-slick-pad-xl-silicone-mat-printed-silicone-mat-nonstick-silicone-pad-22.jpg?v=1615495284,8,"Oil Slick® Canvas-Featured,Non-Stick Pads,Oil Slick Products-silicone Dab pad mood mat silicone mat slick mat slick pad dab tray mothership pad",,,,,,,,,
silicone-container-ball-mini,Nonstick silicone containers small ball,"<p>A tiny ball shaped container perfect for lip balm.</p>
<p>Medical grade silicone container in vibrant beautiful collections.  No taste or flavor from low quality materials</p>
<p>This Nonstick silicone container is the answer. Designed for travel, the  Ball Mini holds up to 1 gram of balm.</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Slick® Ball Mini"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/slickr-ball-mini-orchid-set-clearance-nonstick-containers-storage-and-packaging-oil-slick-products-easter-egg_242.jpg"",""description"":""A tiny version of our best selling Slick® Ball Perfect for storing the stickiest extracts, a simple squeeze and release is all you need to snap the container away from the concentrate within. The Slick Ball Minis concentrate containers are made of Platinum Cured, Medical Grade silicone."",""category"":""Oil Slick Products"",""model"":[{""@type"":""ProductModel"",""name"":""Orchid Set"",""sku"":""MINIBALL-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""6""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""16.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Rasta Set"",""sku"":""MINIBALL-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""6""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""16.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Blue Set"",""sku"":""MINIBALL-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""6""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""16.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Case of 12 Slick® Ball Mini"",""sku"":""MINIBALL-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""5""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""114.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Case of 48 Slick® Ball Minis"",""sku"":""MINIBALL-05"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""16""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""360.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Master Case of 144 Slick® Ball Minis"",""sku"":""MINIBALL-06"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""45""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""936.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-ball-mini"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,silicone containers,"clearance, container, craft, google, nonstick containers, silicone, Storage and Packaging",false,Make a choice,Orchid Set,,,,,,,,MINIBALL-01,170.000750371375,shopify,deny,manual,16.00,20.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Orchid-Set.jpg?v=1573085313,1,"",false,Nonstick silicone containers ball mini,"A tiny ball shaped container perfect for lip balm. Medical grade silicone container in vibrant beautiful collections. No taste or flavor from low quality materials This Nonstick silicone container is the answer. Designed for travel, the Ball Mini holds up to 1 gram of balm.",,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Orchid-Set.jpg?v=1573085313,oz,,3.74,active
silicone-container-ball-mini,,,,,,,,,Rasta Set,,,,,,,,MINIBALL-02,170.000750371375,shopify,deny,manual,16.00,20.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Rasta-Set.jpg?v=1573085326,2,"",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Rasta-Set.jpg?v=1573085326,oz,,3.74,
silicone-container-ball-mini,,,,,,,,,Blue Set,,,,,,,,MINIBALL-03,170.000750371375,shopify,deny,manual,16.00,20.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Blue-Set.jpg?v=1573085337,3,"",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/Oil-Slick-Ball-Minis-Blue-Set.jpg?v=1573085337,oz,,3.74,
kraft-kitchen-wrap-foil-backed-parchment-with-waterproof-membrane,Kraft & Kitchen Wrap Foil Backed Parchment,"<p style=""text-align: left;"">Foil+Parchment with a WATERPROOF INNER BARRIER Better than Martha Wrap,  Kraft &amp; Kitchen WrapWrap is designed to be nonstick inside with a foil backing that stays CLOSED.</p>
<p style=""text-align: left;"">  Packaging anything sticky or messy has never been easier.  </p>
<p style=""text-align: left;"">Tired of seeing parchment fail?  Dont rely on plain paper to keep you safe.</p>
<p style=""text-align: left;"">The  Kraft &amp; Kitchen Wrap Wrap is a 50 foot roll of foil backed parchment paper.</p>
<p style=""text-align: left;"">Kraft &amp; Kitchen Wrap Wrap is BPA &amp; Quilon free. 12"" by 50' roll</p>
<p> </p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Oil Slick® Wrap Foil Backed Parchment"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/oil-slickr-wrap-foil-backed-parchment-single-accessories-for-extractors-extraction-storage-and-packaging-featured-non-stick-paper-ptfe-slick-products-hardware_385.jpg"",""description"":""Foil + Parchmen Tired of seeing parchment fail Dont rely on plain paper to keep your extracts safe. The Oil Slick® Wrap is a 50 foot roll of foil backed parchment paper. Oil Slick® Wrap is BPA & Quilon free."",""category"":""Featured,Non-Stick Paper and PTFE,Oil Slick Products"",""model"":[{""@type"":""ProductModel"",""name"":""Single Oil Slick® Wrap"",""sku"":""WRAP-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""2""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""20.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-wrap-foil-backed-parchment-with-waterproof-membrane"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Box of 12 Oil Slick® Wrap"",""sku"":""WRAP-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""16""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""144.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-wrap-foil-backed-parchment-with-waterproof-membrane"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Case of 48 Oil Slick® Wrap"",""sku"":""WRAP-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""55""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""528.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-wrap-foil-backed-parchment-with-waterproof-membrane""}},{""@type"":""ProductModel"",""name"":""Master Case of 144 Oil Slick® Wrap"",""sku"":""WRAP-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""163""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1296.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-wrap-foil-backed-parchment-with-waterproof-membrane""}}]}
// ]]></script>",Kraft&Kitchen,,nonstick papers,"accessories for extractors, craft, Extraction, google, kitchen, MCF, paper, Storage and Packaging",true,Make a choice,Single Kraft & Kitchen Wrap,,,,,,,,WRAP-01,907.003303052,,deny,amazon-mcf,30.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/kraft-kitchen-wrap-foil-backed-parchment-975025.jpg?v=1612899948,1,Kraft & Kitchen Wrap Foil Backed Parchment - Kraft & Kitchen,false,Kraft & Kitchen Foil Backed Parchment martha wrap  extract pack,"Foil+Parchment with a WATERPROOF INNER BARRIER Better than Martha Wrap,  Kraft & Kitchen Wrap is designed to stay DRY with an inner membrane that keeps terpenes IN and water OUT.   Packaging crafts food extracts has never been easier.  ",,,lb,,3.04,active
kraft-kitchen-wrap-foil-backed-parchment-with-waterproof-membrane,,,,,,,,,Box of 12Kraft & Kitchen Wrap,,,,,,,,WRAP-02,7256.978968393,,deny,manual,160.00,300.00,true,true,,,,,,,,,,,,,,lb,,36.43,
kraft-kitchen-wrap-foil-backed-parchment-with-waterproof-membrane,,,,,,,,,Case of 48Kraft & Kitchen Wrap,,,,,,,,WRAP-03,24947.988583133,,deny,manual,530.00,1200.00,true,true,,,,,,,,,,,,,,lb,,145.73,
kraft-kitchen-wrap-foil-backed-parchment-with-waterproof-membrane,,,,,,,,,Master Case of 144 Kraft & Kitchen Wrap,,,,,,,,WRAP-04,73936.00990237,,deny,manual,1280.00,3600.00,true,true,,,,,,,,,,,,,,lb,,437.18,
kraft-kitchen-sheet-ptfe-rolls,Nonstick PTFE Rolls,"<p>Renowned for its nonstick &amp; thermal properties PTFE sheets are a valuable tool.  These are ROLLS of PTFE in various thickness and width.</p>
<p>If you are looking for PRECUT flat PTFE sheets for baking or toaster ovens you can find them HERE</p>
<p>Nothing sticks to these sheets!  amazing in the kitchen or the craft room.  So Many uses!</p>
<ul>
<li>Roasting</li>
<li>Baking</li>
<li>Heat press</li>
<li>Glue and Rosin</li>
<li>Lab work</li>
<li>Anytime you need the most nonstick material on the planet!</li>
</ul>",Kraft&Kitchen,Uncategorized,PTFE,"accessories for extractors, BHO, Bulk, craft, Extraction, fluoropolymer, google, kitchen, MCF, ptfe, rosin, solventless",true,Make a choice,Single Nonstick PTFE Roll 4',,,,,,,,SHEET-01,397.001051937875,,continue,amazon-mcf,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/nonstick-ptfe-rolls-865344.jpg?v=1612899957,1,Nonstick PTFE Rolls - Kraft & Kitchen,false,Terepene proof PTFE nonstick purging solvent proof scientific bulk roll,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/nonstick-ptfe-rolls-865344.jpg?v=1612899957,oz,,4.14,active
kraft-kitchen-sheet-ptfe-rolls,,,,,,,,,BULK.07mm 50 foot roll,,,,,,,,BULKSHEET-01,1361.003906185,,continue,amazon-mcf,145.00,190.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/nonstick-ptfe-rolls-217660.jpg?v=1612899957,2,Nonstick PTFE Rolls - Kraft & Kitchen,,,,,,lb,,39.72,
kraft-kitchen-sheet-ptfe-rolls,,,,,,,,,BULK .07mm 300 foot roll,,,,,,,,BULKSHEET-02,8164.980174659,,continue,amazon-mcf,650.00,750.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/nonstick-ptfe-rolls-217660.jpg?v=1612899957,lb,,243.60,
kraft-kitchen-sheet-ptfe-rolls,,,,,,,,,Bulk 0.1mm 50ft roll,,,,,,,,BULKSHEET-03,1814.006606104,,continue,amazon-mcf,190.00,220.00,true,true,,,,,"",,,,,,,,,lb,,72.24,
kraft-kitchen-sheet-ptfe-rolls,,,,,,,,,24in Xtrawide Bulk 0.08mm 50ft roll,,,,,,,,BULKSHEET-04,2268.007209237,,continue,amazon-mcf,175.00,200.00,true,true,,,,,"",,,,,,,,,lb,,,
platinum-silicone-nonstick-pads,Platinum Silicone Nonstick Pads,"<p>Ultra Pure. Medical grade silicone.</p>
<p>Silicone pads are the perfect answer to easy cleanup.  Kitchen uses include baking and working with dough.  Craft uses include Epoxy and glue work, printing and heat transfer and anytime a nonstick easy cleanup is required!</p>
<p>Oven (450F) and dishwasher safe.</p>
<p>12"" by 8.5""</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Slick® Pad"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/slickr-pad-box-of-12-pads-accessories-for-extractors-medium-rectangular-silicone-featured-non-stick-oil-slick-products-green-grass_713.jpg"",""description"":""The original Dab Pad that made Oil Slick famous. Medical grade silicone. Recover 100% every time. Engineered specifically for concentrates, the Slick® Pad allows you to handle the stickiest resin with ZERO waste or mess. Production and collection are a breeze with the Slick® Pad."",""category"":""Featured,Non-Stick Pads,Oil Slick Products"",""model"":[{""@type"":""ProductModel"",""name"":""Single Oil Slick® Pad"",""sku"":""PAD-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""3""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""16.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-pad"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Box of 12 Slick® Pads"",""sku"":""PAD-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""4""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""108.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-pad"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Case of 48 Slick® Pads"",""sku"":""PAD-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""10""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""336.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-pad"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Master Case of 144 Slick® Pads"",""sku"":""PAD-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""32""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""936.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-pad"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,Silicone Trivet and Pad,"accessories for extractors, craft, google, kitchen, MCF, medium, rectangular, silicone, Silicone Pad",true,Make a choice,Single Platinum Silicone Nonstick Pad,,,,,,,,PAD-01,85.0003751856875,,deny,amazon-mcf,16.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/platinum-silicone-nonstick-pads-155916.jpg?v=1612899951,1,Platinum Silicone Nonstick Pads - Kraft & Kitchen,false,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/platinum-silicone-nonstick-pads-668626.jpg?v=1612899951,oz,,2.96,active
platinum-silicone-nonstick-pads,,,,,,,,,Box of 12 Platinum Silicone Nonstick Pads,,,,,,,,PAD-02,1814.006606104,,deny,manual,130.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/platinum-silicone-nonstick-pads-668626.jpg?v=1612899951,2,Platinum Silicone Nonstick Pads - Kraft & Kitchen,,,,,,lb,,35.59,
platinum-silicone-nonstick-pads,,,,,,,,,Case of 48 Platinum Silicone Nonstick Pads,,,,,,,,PAD-03,4536.014418474,,deny,manual,370.00,,true,true,,,,,"",,,,,,,,,lb,,142.08,
tiny-silicone-pads-settiny-silicone-pads-set-of-2,Tiny silicone pads set of 2,"<p>A slick innovation on our full size silicone pads.  This is a pair of tiny silicone pads perfect for crafting and other home uses.  Hot glue, paint, clay  NOTHING STICKS to these little guys.</p>
<p>Oven and Dishwasher safe you can use these over and over again.</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Slick® Duo"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/slickr-duo-pack-accessories-for-extractors-rectangular-silicone-pad-small-oil-slick-products-green-hardware_846.jpg"",""description"":""For Dabbers on the go, the Slick® Duo is a pair of Slick® Pads the size of an index card. Completely non-stick, Slick® Duo is the perfect surface for handling your precious extracts. * CASE PRICES AVAILABLE IN WHOLESALE SECTION * 3.25&quot; by 4."",""category"":""Oil Slick Products"",""model"":[{""@type"":""ProductModel"",""name"":""Slick® Duo Pack"",""sku"":""DUO-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""2""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""11.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-duo"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Box of 12 Slick® Duo Packs"",""sku"":""DUO-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""3""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""66.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-duo"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Case of 48 Slick® Duo Packs"",""sku"":""DUO-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""10""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""216.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-duo"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Master Case of 144 Slick® Duo Packs"",""sku"":""DUO-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""26""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""576.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/slickr-duo"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,Silicone Trivet and Pad,"accessories for extractors, craft, google, MCF, rectangular, silicone, Silicone Pad, small",true,Make a choice,Tiny silicone pads set of 2,,,,,,,,DUO-01,56.999551195125,,deny,amazon-mcf,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/tiny-silicone-pads-set-of-2-901006.jpg?v=1612899950,1,Tiny silicone pads set of 2 - Kraft & Kitchen,false,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/tiny-silicone-pads-set-of-2-901006.jpg?v=1612899950,oz,,0.77,active
